,prices,address,beds,links,type,baths,sq_feet,Listing Agent Name,Listing Agent Contact,Listing Agent Company,Description,Key Word
34,"$225,000","8600 E Alameda Ave APT 15-104, Denver, CO 80247",1,https://www.zillow.com/homedetails/8600-E-Alameda-Ave-APT-15-104-Denver-CO-80247/13401690_zpid/, Condo,1,701,Paul Deakin,303-648-2055,MB HOME DELIVERY LLC,"Remodeled and Beautiful! This 1 bedroom, 1 bathroom ground floor condominium in Woodside Village (pool community) is stunning and ready! Jaw Dropping Kitchen includes quartz countertops, stainless steel appliances, white cabinets, tile flooring and a large pantry! The oversized master bedroom has a ceiling fan with light fixture, HUGE walk-in closet and new carpet! The 'full' bathroom is complete with quartz countertop, under-mount sink, brushed nickel faucet, tile flooring, large linen closet and an oversized soaking tub/shower! Laundry is also in bathroom (full size washer and dryer)! Very nice dining area, just off kitchen, is complete with a chandelier and plenty of room for a large table and chairs. Oversized living room is great space with a stone fireplace and mantel, ceiling fan with light fixture, and a sliding glass door to the front porch. The front porch also has a nice sized lockable storage closet as well. Upgraded Features include: New carpet, New paint, New countertops, New under-mount sinks, New brushed-nickel sink faucets, New garbage disposal, New stove, dishwasher and microwave, New ceiling fans with light fixtures, and New blinds. Newer furnace! Dedicated parking space #203 is located directly in front of unit... just steps to the front door. HOA includes water/sewer, pool, exterior maintenance (including roof, but not windows), snow removal and landscaping.",stainless
35,"$387,900","4122 N Sheridan Blvd, Denver, CO 80212",2,https://www.zillow.com/homedetails/4122-N-Sheridan-Blvd-Denver-CO-80212/247388917_zpid/, House,1,718,Cynthia Medina,303-564-7589,Resident Realty South Metro,"Don't miss your chance to own this cozy, beautifully renovated 1/2 home in the desirable Berkley neighborhood! Featuring NEW stainless steel appliances, NEW quartz countertops and newer kitchen cabinets! NEW carpet, tile and high end water resistant plank flooring! All new paint inside and out! Private yard with just installed 6 foot privacy fence! The great location of this home is perfect for a homeowner who wants easy access to everything Tennyson and Highlands have to offer. High Point Creamery, Allegro Coffee, Okinawa Sushi, jut to name a few are 1/2 a mile away. Close to the I-70 exit for a short drive to the mountains or the city! Welcome home!**Also selling 4124 Sheridan Boulevard Unit A & B, Denver, CO 80212. Listing ID: 6661887 & 4989004",stainless
36,"$350,000","15 Stanford Ave, Pueblo, CO 81005",3,https://www.zillow.com/homedetails/15-Stanford-Ave-Pueblo-CO-81005/14034318_zpid/, House,2,"2,520",Kirk Kochenberger,719-369-5404,RE/MAX Associates,"What a Sunset Sweetheart this home is!!!  1-Owner, always loved brick home on a large lot in the popular Sunset Park area.  Main level features Hardwood Floors, 2 Bedrooms, Full Bathroom, Large Kitchen with Newer Stainless Steel Appliances, Dining Room and Large Living Room.  Downstairs is the 3rd Bedroom, 2nd Bathroom, Huge Family/Recreation Room and Large Laundry with 2nd Refrigerator.  Outside is Mature Landscaping and Maintenance Free Vinyl Eves.  Upgrades include Refrigerated Central A/C, Plantation Shutters, Cedar Closet and Finished Garage with Extra Storage Area.  Brand New Garage Door Opener and Newer Double Pane Sliding Door in dining room to the back patio.  Home is Efficient and Close to Churches, Schools, Shopping and Dining.  Hurry or it will be sold!!!",stainless
37,"$498,900","6916 Ocatillo Vw, Fountain, CO 80817",4,https://www.zillow.com/homedetails/6916-Ocatillo-Vw-Fountain-CO-80817/80395595_zpid/, House,3,"3,117",Marisa Lindsay,719-337-7984,Keller Williams Freedom Realty,"Recently renovated 4 level,4 bed/3 bath home on 8.2 Acres is Country living at it's finest! Granite throughout the entire kitchen, stainless steel appliances, plenty of space for entertaining large groups. There's a covered patio in the backyard with Mountain views in EVERY direction! The master bedroom is oversized with attached 5-piece bathroom and two walk-in closets. ZONED FOR HORSES! This home is absolutely move in ready! Come see it today!",stainless
38,"$485,000","4229 S Delaware St, Englewood, CO 80110",3,https://www.zillow.com/homedetails/4229-S-Delaware-St-Englewood-CO-80110/13143750_zpid/, House,2,"1,166",Garvin Laverick,720-245-9956,Coldwell Banker Global Luxury Denver,"Gorgeous ranch home recently renovated in 2019! Thoughtful updates throughout including new interior/exterior paint, windows, light fixtures, flooring, and more. Beautiful eat-in kitchen with stainless steel appliances and quartz countertops. Large living room with vaulted ceilings, 2 bedrooms and a bath on main level. Fully finished basement with an additional bedroom, laundry, plenty of storage, and a full bathroom. Perfect starter home or for someone looking for an Airbnb income opportunity (current owner made avg $2500/month renting main level while staying in basement). Huge backyard made for gardening, entertaining, and enjoying the Colorado sunshine. This desirable neighborhood is close to the Light Rail and ideally located for easy access to downtown, and the River Point shopping area with restaurants and retail is a short distance away.",stainless
39,"$350,000","6603 Antigua Dr UNIT 33, Fort Collins, CO 80525",2,https://www.zillow.com/homedetails/6603-Antigua-Dr-UNIT-33-Fort-Collins-CO-80525/13863954_zpid/, Townhouse,2,"1,159",Leslie Claus Van Hise,970-223-6500,Coldwell Banker Realty-FtC,"Popular Stanton Creek Townhouse end unit. Enjoy its light, airy, open floor plan with vaulted ceiling & gas fireplace on main level. Brand new LG stainless steel appliances. .Newer carpet and paint throughout. New A/C in 2018.",stainless
40,"$1,445,000","1980 Garland St, Lakewood, CO 80215",6,https://www.zillow.com/homedetails/1980-Garland-St-Lakewood-CO-80215/13746986_zpid/, House,3,"3,780",Matthew Edgar,720-435-2191,Community First Commercial Real Estate Llc,"Own a slice of Lakewood history! Historical ""Mercy Grove"" is a beautifully restored, former apple orchard farmhouse with breathtaking gardens, picturesque apple tree, grape vines, raspberry bushes, & an array of perennials that bloom throughout the year. Mercy Grove was once owned by the Sisters of Mercy & used as a place of respite for Sisters who tended the gardens. Drive into the gated, long driveway, lined with peonies. Enter the home, and the grand foyer leads you to a warm Living Room featuring custom wood beams, wood burning fireplace & beautiful original wood floors. Dining Room features Italian Venetian plaster & an ornate, hand painted tray ceiling. Country Kitchen features custom cabinets, slab granite counters & generous island with integrated stove-top oven. Generous Bedroom & gorgeous 3/4 Bath complete the main level. Upstairs you will find the large Primary Bedroom featuring a sun room/ sitting area (has access to walk-out private deck) & walk in closet. There is a 2nd Large Bedroom & 3rd Standard Bedroom. Full Bath is restored with original charms (white subway tile, original cast iron tub, beadboard). Large linen closet completes the upper level. Basement just updated, 880 SF is finished, with 2 Non-Conforming Bedrooms, Rec Room, & 3/4 Bath. The 498 SF, just-renovated, Studio attached to garage features a Full Bath, stainless sink, built in cabinets, and tons of windows. Studio is perfect for an ADU, or for art studio, fitness, etc. The grounds showcase sprawling gardens & 2 sitting patios, plus tons of trees.  Property includes Ditch Rights (.5 shares in Beverly Heights Mutual Ditch Co), which can be used for irrigation, although a new sprinkler system has been installed/ hooked up to City water. Heated, insulated, windowed, 2-car garage features original accordion fold-up barn doors. New roof, gutters, & metal siding on all structures. New carpet, fresh paint & touch up. Only 15 minute drive Downtown or 15 minutes to Mtns! Walk to light rail.",stainless
41,"$475,000","1578 S Del Norte Ave, Loveland, CO 80537",3,https://www.zillow.com/homedetails/1578-S-Del-Norte-Ave-Loveland-CO-80537/13892324_zpid/, House,2,"1,531",Darin Glenn,970-820-0267,Hub Real Estate,"You'll love this fully remodeled home! Open concept plan upstairs makes entertaining easy! The living area opens onto a new, modern kitchen with a large island, stainless steel appliances and quartz counters! New carpet and flooring throughout! Two bedrooms up share a full bath, and the downstairs bedroom has a  3/4 bath with a pretty tiled shower. A woodburning fireplace is also downstairs! Backyard has open space beyond! All new furnace, AC, water heater, roof, garage door and exterior paint!",stainless
42,"$580,000","460 S Marion Pkwy APT 406, Denver, CO 80209",2,https://www.zillow.com/homedetails/460-S-Marion-Pkwy-APT-406-Denver-CO-80209/13353393_zpid/, Condo,2,"1,272",Georgia Christopher,970-215-1824,Kosmos Real Estate,"Beautifully updated condo in the highly sought-after Wash Park - you will love living in this building! Open floor plan with newly updated kitchen, stainless-steel appliances, and new lighting. Master bedroom has a large walk-in closet. New Pergo flooring in LR, Kitchen, and hallways. Balcony   accessible from the living room and perfect for entertaining.  Garage parking is available for a fee.  Contact HOA for additional information. HOA dues INCLUDE Internet and basic Cable. Amenities include Newly renovated Lobby and Party rooms, Indoor and Outdoor Pools and a Hot Tub, Fitness Center, Game Room, Storage Room, Bike Storage, Laundry Room, and 12-hour concierge. The best part is the Wash Park Location - close to downtown and Cherry Creek.",stainless
43,"$995,000","3284 Wright Ave, Boulder, CO 80301",4,https://www.zillow.com/homedetails/3284-Wright-Ave-Boulder-CO-80301/13244334_zpid/, House,4,"2,060",Michael Taylor,303-669-2744,Taylor Realty Group,"Updated 4bd home w/fin bsmnt in sought after Noble Park. Soaring vaulted clngs & lots of natural light. Cooks kitchen w/white cabinets, granite cntrs & new stainless apps. Spacious nook opens into lower family room w/ gas fp. Smart flrpln w/3 bds up & master suite boasts 5pc bath w/soaker tub & large walk in. Fin bsmt adds 3/4 bath, large 4th bdrm(could be rec room/flex space too) + addt'l bonus room (make great ofc or non conform. bdrm). Great outdoor living space w/newly stained deck & enjoy large corner lot w/mature trees! Other great features inc: Newer windows & roof*New light fixtures, Carpet, & Paint *HVAC (2020) *Radon & security system. Ideal NE Boulder location easy access to Longmont,Hwy 36 to Denver & just minutes to Pearl St, shopping/dining.",stainless
44,"$650,000","620 SE Spruce Way, Cedaredge, CO 81413",3,https://www.zillow.com/homedetails/620-SE-Spruce-Way-Cedaredge-CO-81413/103873208_zpid/, House,4,"2,903",John Freeman,970-856-3300,RE/MAX Mountain West/Cedaredge,"Take a second to enjoy the amazing Tuscan architecture of this new listing.  This gorgeous house has so much to offer that I will set the tone by starting indoors.  Walk into the entry and behold the high ceilings, wood floors, and custom inlet tile work, that all within the first two steps.  You can turn either way and the unique and beautiful finishes are going to follow you.  An open kitchen full of large knotty alder cabinets, upgraded stainless appliances and granite countertops lit with under counter lighting are what you might see.  Or you may notice the sizable separate, but not closed in, dining area.  This home boasts a wonderful split bedroom design with privacy for each bedroom area.  The laundry area continues the theme of large and open.  The master suite downstairs has a wonderful patio area to sit and enjoy views of the breathtaking landscaping.  Upstairs is what sets this home apart from any other “cookie cutter” homes.  This could be a spectacular master suite, it could be a great company suite, or you could simply make it another portion of the house that you could use for living.  There is a huge closet, its own full bathroom and a large enough area that you can let your imagination run wild.  The wood working and craftmanship doesn’t end at the front or back door though.  Step outside and enjoy professional and well-maintained landscaping, stamped and colored concrete, pergolas over two private patio’s, open wood eves and a perfect mixture of wood, glazed stucco, and stone make this home at the golf course truly one of a kind.  All of this with the convenience of having an oversized two car garage and a separate, yet attached, single car garage makes this home complete. This is not a spec home that is up for resale.  This home glows with pride of ownership.  The sellers have even completed a pre-listing inspection which is available at all showing as well as the complete set of plans for the house.  You are going to want to set some time aside to view this home, it’s not a walk through type of home, you will find a surprise around every corner.  Enjoy it.",stainless
45,"$460,000","1998 S Ouray St, Aurora, CO 80013",3,https://www.zillow.com/homedetails/1998-S-Ouray-St-Aurora-CO-80013/13078775_zpid/, House,2,"1,731",Thomas Johnson,303-856-6185,Your Castle Real Estate Inc,"Investor Only/Tenant Occupied until the end of June 22.  Beautiful 3 bedroom, 2 bathroom Bi-Level on cul-de-sac corner lot.  Upper level features a living room with gas fireplace, hardwood flooring, eat-in kitchen with granite counters and stainless steel appliances, full bathroom, and master bedroom with walk-in closet.  On the lower level you will find a family room, laundry room, bathroom and 2 bedrooms.  The majority of this home was professionally rebuilt after an electrical fire in 2009.  Full details in MLS documents.",stainless
46,"$299,500","755 S Alton Way UNIT 7B, Denver, CO 80247",2,https://www.zillow.com/homedetails/755-S-Alton-Way-UNIT-7B-Denver-CO-80247/13400414_zpid/, Condo,2,"1,200",The Grossman Team,303-941-9436,Madison & Company Properties,"*Great Opportunity* Complete remodel! 2nd floor condo, same as laundry and storage- 1200 sf, 2 bedrooms/2bathrooms, w/1 newer detached garage w/opener. All new kitchen features white shaker cabs, quartz counters, stainless appliance package, and glass tile backsplash. Baths all new- vanity, fixtures, tile work. Coretec vinyl flooring thru-out main living area and kitchen. 2 wall a/c units. New vinyl slider door to glass/screen enclosed lanai w/tile floor. New Electrical Panel!**Currently under construction** Estimated completion January 2022. Pictures in this listing are examples from previous listing this owner used in another recent remodel, floorplan mostly the same, and some materials/fixtures/appliances will be same level of quality- but may vary in color/brand- contact Listor for questions, details on this specific unit. Once this unit is remodeled, this condo will be photographed and actual photos posted.**Windsor Gardens is Colorado's Largest Age 55+ Active Adult Living Condo Community. Did you know? Monthly HOA Dues include annual property taxes! And heat, water, sewer, trash, round-the-clock patrolling community responders, full time onsite association management, grounds/building maintenance, and activities department. Enjoy clubhouse amenities such as fitness center, indoor/outdoor pools, hot tub, sauna, billiards, library, craft rooms for ceramics, sewing, woodworking, and 9 hole par 3 golf course and onsite restaurant both open to the public. Stay engaged with a wide array of activities, clubs, and events scheduled every month. Additional features include garden plot program, private walking trail and nature preserve, and RV/Boat storage. The Highline Canal runs full length along south side of the complex. RTD Bus Stops located thru-out the community. FHA/VA approved. Close to restaurants, stores, shopping…Minutes to Lowry, Hwy 225, Cherry Creek…Easy access to DIA and downtown. Come see for yourself what Windsor Gardens has to offer.",stainless
47,"$64,900","2280 1st Ave LOT 36, Greeley, CO 80631",3,https://www.zillow.com/homedetails/2280-1st-Ave-LOT-36-Greeley-CO-80631/14075305_zpid/, Home,2,"1,344",Douglas Priest,720-681-6828,Keller Williams Real Estate,"Priced for a quick sale.  Great location with a big lot.  Large 3bd/2ba 1344 sqft. double wide with a 2 car carport and no back neighbors.  Views of the mountains from the backyard.  Wheelchair accessible.  Stainless steel refrigerator, range and dishwasher included. Owners have lived in the home for 23 years.  This home is ready for your updates.  Come build your equity. Home is being sold ""As Is"".",stainless
48,"$425,000","2732 County Fair Ln, Fort Collins, CO 80528",2,https://www.zillow.com/homedetails/2732-County-Fair-Ln-Fort-Collins-CO-80528/54689324_zpid/, Townhouse,2,"1,274",Luke Harris,970-376-7107,"C3 Real Estate Solutions, LLC","Hard to find Harvest Park ranch style condo/townhome with an attached 2 car garage. This is an end unit, which means there is only one shared wall and nobody above or below! As you walk into the home, you will notice numerous South facing windows, which provide plenty of natural light all year round. New carpets throughout the home and newer stainless-steel appliances make this home move-in ready. Plenty of room to spread out with the open concept living room and dining room along with overly spacious bedrooms. Plus, there is room to expand in the unfinished basement, another hard to find feature on attached homes! Outside you will find two patio areas to enjoy the mature landscaping and incredibly quiet neighborhood. The HOA maintains all of the landscaping as well as the roof and siding, so maintenance is simple and easy. There are a variety of other HOA perks, including a pool and clubhouse. And of course, the home is close to schools, parks, breweries, shopping, and restaurants!",stainless
49,"$395,000","305 Virginia Rd, Bailey, CO 80421",2,https://www.zillow.com/homedetails/305-Virginia-Rd-Bailey-CO-80421/2066877918_zpid/, Townhouse,2,"1,053",Rob Kittle,970-460-4444,Kittle Real Estate,"A bright move in ready 2 bedroom furnished mountain condo with incredible views. Closer to Denver than you think, but feels like a world away. Great place to relax or to get out and explore! Walkable to Main Street Bailey brewery, winery, restaurants and more! Enjoy the updated modern interior with gas fireplace, stainless steel appliances, and the convenience of having all living spaces on one level with no steps! This center unit has low winter utility expenses and stays cool in summer. The main bedroom offers a walk in closet and full attached bathroom with dual sinks. Don't miss the built in desk space ideal for working remote. Enjoy relaxing and watching wildlife from the large walk out covered deck. HOA had new roof and new exterior stain done recently. Oversized attached 2 car garage with plenty of space to park two vehicles and still have room for storage. This stunning home is completely turn key and not to be missed! Short and long term rentals are allowed by the association.",stainless
50,"$375,000","10438 Truckee St UNIT C, Commerce City, CO 80022",2,https://www.zillow.com/homedetails/10438-Truckee-St-UNIT-C-Commerce-City-CO-80022/2067346031_zpid/, Townhouse,3,"1,190",Dustin Janzen,970-222-9435,Bliss Realty Group,"Come live in the beautiful community of Parkside at Reunion! This 2 bedroom, 3 bathroom and 2 car garage home home is located in a neighborhood that has amazing amenities. It's only footsteps away from Reunion Coffee House and Reunion Recreation Center. It features an incredible pool with a water slide, clubhouse and usable open space. The home has it's own fenced in courtyard out front and an attached two car garage great for keeping your car out of the snow and elements along with extra storage space. An open main level with 1/2 bath. Stainless steel kitchen appliances. Upstairs features 2 bedrooms, each with their own bathroom and an extra flex/bonus space perfect for a small office. Central air conditioning and heat. The HOA provides water, sewer, pool, snow removal and common area maintenance. Convenient access to DIA or E470 or the Rocky Mountain Arsenal National Wildlife Reserve.",stainless
51,"$550,000","1031 Navajo Pl, Berthoud, CO 80513",5,https://www.zillow.com/homedetails/1031-Navajo-Pl-Berthoud-CO-80513/13876266_zpid/, House,4,"2,508",Gary Maggi,970-532-5096,RE/MAX Town and Country,"OFFERS RECEIVED.  PLEASE ALLOW UNTIL SUNDAY AT 5PM FOR A RESPONSE. Original owners of this classic 2 story in a perfect Berthoud location! Recently updated custom kitchen with quartz tops, new cabinets, farm sink and stainless appliances. Enclosed 3 season patio, covered outdoor grilling area, large private back yard! Bsmt has separate outside access and is partially finished including a bedroom and bath. Updated master bath with clawfoot tub, custom vanity and lavatory sinks! Walk to schools, shopping, parks!",stainless
52,"$550,000","10776 Kalispell St, Commerce City, CO 80022",4,https://www.zillow.com/homedetails/10776-Kalispell-St-Commerce-City-CO-80022/68569870_zpid/, House,3,"2,073",Jathan Trevena,970-413-3737,Coldwell Banker Realty-FtC,"Are you looking for a beautifully updated home in a great location? Here it is! You'll fall in love with the kitchen that features quartz countertops, full tile backsplash and stainless steel appliances with a gas range. Upstairs you are spoiled with a large primary suite complete with a fully remodeled bath and a large walk in closet. Cuddle up next to the gas fireplace on those chilly winter nights or relax on the covered back porch on those gorgeous Colorado summer evenings. Just a short distance to shopping, coffee, hiking and golfing!",stainless
53,"$248,900","24185 1st St, Weldona, CO 80653",3,https://www.zillow.com/homedetails/24185-1st-St-Weldona-CO-80653/194093952_zpid/, Home,2,"1,326",Jennifer Lyon,720-225-8964,Titan One Realty Group,"Location is key, for this updated move in ready home. Large 1/4 acre lot only 6 minutes from Jackson Lake State Park. Avoid camping fees forever! Great opportunity for boating, fishing, swimming and hunting. A dark sky destination for all star gazers. Three spacious bedrooms, one of which is an owner's retreat with en suite bathroom and a walk in closet. Both bathrooms have been updated. This lovely home has a large scale screened in porch. No HOA. Home has new neutral tone interior paint throughout, new flooring, new cabinets, counter tops, lighting, stainless steal appliances, water lines, new furnace, and new A/C unit. Plenty of space for any outdoor enthusiast and room for RV storage, parking, and recreation. This property could be ideal for a short term rental and income opportunity, first time home buyer or forever home. This lot comes with a giant outbuilding. This could be used for even more storage, the opportunities are endless. The Morgan county quality water tap, valued at 50k+ has already been taken care of.",stainless
54,"$585,000","2019 N Fork Dr, Lafayette, CO 80026",3,https://www.zillow.com/homedetails/2019-N-Fork-Dr-Lafayette-CO-80026/13252748_zpid/, Townhouse,3,"1,792",Herb Sanabria,303-669-2510,K. O. REAL ESTATE,"3 bedroom, 2.5 bath Townhouse just minutes from Boulder.  Fully Updated including new stainless steel appliances, granite countertops, porcelain tiled floors, walk-in master closet with en-suite master bath.  Finished two Car garage with additional street parking.  More pictures to coming 01/06/22",stainless
55,"$198,000","2101 S Josephine St APT 202, Denver, CO 80210",1,https://www.zillow.com/homedetails/2101-S-Josephine-St-APT-202-Denver-CO-80210/61433761_zpid/, Condo,1,450,Xiaosheng Chen,303-319-4181,Forever Home Real Estate LLC,"Location! Location! Location! Just one block to DU And bus station! This adorable one bed, one bath condo includes recently updated easy care flooring and interior paint! Newer stainless steel appliances. Dedicated storage space in the basement. Easy access to RTD and the Light Rail, restaurants too!",stainless
56,"$768,000","11488 Ranch Elsie Rd, Golden, CO 80403",2,https://www.zillow.com/homedetails/11488-Ranch-Elsie-Rd-Golden-CO-80403/13678400_zpid/, House,3,"2,080",Leo Swoyer,720-933-1968,Resident Realty South Metro,"Updated and remodeled chalet with magnificent views, a park-like fully fenced yard, four balconies, and a wrap-around deck with a roll-out canopy and gas grill to elevate your spirits. Easily convert the den to a private third bedroom. Feel cozy inside with gas baseboard heating, surrounded by knotty pine and natural rock, beautiful farmhouse-style lighting fixtures, and German energy-efficient fenestration. The kitchen features a stainless range with a warming tray and stainless hood, 42” hickory cabinets, slab granite counters, a stainless refrigerator, and an under-mount sink. The dining room has a snack bar and wrap-around views. A vaulted living room with a floor-to-ceiling fireplace, wagon wheel-inspired chandelier, slate entry, and knotty pine plank walls make it a comforting gathering space. You’ll enjoy living and sleeping in the main bedroom with a walk-in closet, a floor-to-ceiling fireplace, a sitting area, and two balconies. The second bedroom has a balcony and a desk niche, and the upper bathroom has a colorful slate floor and a double shower. The lower level has a bonus room with a walkout to the yard and a tub and toilet adjacent to the laundry/mechanical room, and an attached oversized heated two-car garage. A 1,350 sf. Insulated steel outbuilding with power and lighting has a 14’ tall garage door for RVs, vehicles, storage, etc.",stainless
57,"$699,000","1358 Banner Cir, Erie, CO 80516",4,https://www.zillow.com/homedetails/1358-Banner-Cir-Erie-CO-80516/13260775_zpid/, House,4,"2,236",Sally Grenier,303-475-4508,Grenier Real Estate,"What better way to ring in 2022 than to move right into this beautiful home backing to open space! Super desirable location in quiet & serene Kenosha Farm. Gorgeous updated kitchen w/ upgraded cabs, granite counters, stainless appliances + new lighting. Enjoy the durable, low maintenance laminate floors throughout the main floor. Spacious primary bedroom w/ Jacuzzi tub, walk-in closet + views of open space. Enjoy the hot tub after a long hike or bike ride. Finished bsmt w/ 3/4  bath is perfect for rec room, home gym or in-law suite. Big ticket items done! Newer roof, windows, kitchen (2017); HVAC & H20 heater (2019). Located on the NW side of Erie, Kenosha Farm is surrounded by farmland + open space. Easy access to I-25, 287 & E-470 for commuting to Denver, Boulder, Fort Collins or DIA. Walk or bike to charming Old Town Erie. Low HOA fees of  $50/mo includes trash + recycling, trail maint. + social events throughout the year. No high Metro Tax! Celebrate 2022 in this gorgeous home!",stainless
58,"$700,000","3207 Fernwood Ln, Fort Collins, CO 80525",5,https://www.zillow.com/homedetails/3207-Fernwood-Ln-Fort-Collins-CO-80525/13870201_zpid/, House,4,"2,964",Rob Kittle,970-460-4444,Kittle Real Estate,"Spacious 5 bedroom home with incredible indoor and outdoor living areas. The remodeled kitchen features a new tiled back splash, soft close glass fronted white cabinets, beautiful pendant lighting, stainless steel appliances, an island counter, custom concrete counters and hickory wood floors. The open living room has a bay window and white brick wood burning fireplace. Upstairs you'll find 4 of the bedrooms and a shared full bath. The main bedroom suite offers a walk in closet, solar tube lighting, and an attached 3/4 bath with rain shower. The basement rec room is perfect for media entertainment with surround sound, new carpet, and a projector. Also have a private basement bedroom, a 3/4 bath, a laundry and utility room, and a separate space for hobbies or working out. A French door leads to the backyard oasis with wood beamed covered patio, rock lined streams and pond water features, flag stone patio and walking paths and extensive landscaping. Attached oversized 2 car garage.",stainless
59,"$1,039,000","2100 Arapahoe Trl, Woodland Park, CO 80863",3,https://www.zillow.com/homedetails/2100-Arapahoe-Trl-Woodland-Park-CO-80863/62714316_zpid/, House,3,"3,975",Jason Roshek CRS GRI,719-237-0394,Coldwell Banker Beyond,"MUST SEE HOME! Located just 12 minutes outside of Woodland Park on 10 acres you won't want to miss out! This home offers 3,975 Sq Ft and is gorgeous from top to bottom! On the main level are custom burned knotty pine ceilings. The kitchen has been remodeled with soft close cabinets and drawers, beautiful custom countertops, and stainless steel appliances, truly a chef's dream kitchen! In the dining space you'll find a great seating area and by the fireplace enjoy a gorgeous Pikes Peak view with your company and keep cozy.  Just off of the dining room is a generously sized sunroom with an unobstructed view of Pikes Peak that will leave you BREATHLESS! The master bedroom is spacious with an updated 5-piece master bath adjoining and a walk-in closet. The upper level has all new carpet, fresh paint, a remodeled bathroom along with 2 bedrooms and additional office space. There is also a quaint reading or craft space to enjoy, whichever suits your needs best! Outside, your possibilities are endless! An insulated 40x24 shop is equipped with a double-barrel woodstove to keep it heated, built-in tables and storage with lights above them to make the most of your workshop space. The lower level is a blank canvas - theatre room, 2nd family room/game room - your choice! Call us today, let us share this amazing property that could become yours!",stainless
60,"$350,000","4640 S Shenandoah St, Greeley, CO 80634",3,https://www.zillow.com/homedetails/4640-S-Shenandoah-St-Greeley-CO-80634/14070351_zpid/, House,1,"1,080",Makaela Stevens,970-305-1305,HomeSmart Realty Partners FTC,"Back on the Market - buyer lending issue. Beautifully updated Ranch style home on quiet street.  3 beds, 1 bath & 1 car attached garage.  Nothing to do but move in.  New luxury vinyl plank flooring & new carpet.  Fresh paint throughout the interior.  Exterior paint 4 yrs.  Roof 2 yrs old.  Updated kitchen includes slab granite, custom subway tile back splash & stainless steel appliances.  Updated bathroom.  Spacious lower level ready for your imagination.  Quiet West Greeley location for easy commuting. Close to schools, restaurants, shopping & parks.  Schedule your showing today! Owner/agent related",stainless
61,"$450,000","1196 29 1/4 Ln, Pueblo, CO 81006",4,https://www.zillow.com/homedetails/1196-29-1-4-Ln-Pueblo-CO-81006/14026229_zpid/, House,3,"3,108",Joseph Vigil,719-568-8507,RE/MAX Associates,"St. Charles Mesa living at its finest. This 4 bedroom, 3 bath rancher has it all. Over 3100 updated square feet make this home hard to pass up. New roof, 8 car plus oversized garage, solar panels, and awesome man cave/ workshop are just a few of the great amenities this home has to offer. A must-see, this corner lot home sits on a half-acre and features new carpet, new flooring, stainless steel appliances, and a completely finished basement. Car lovers don't miss this one. 2130 Square feet of a finished garage can accommodate 8 plus vehicles. The entire building is outfitted with PVC compression lines and phase 3 electrical wiring which is adjacent to the man cave that features a pool table, and full bar. The two rooms can be separated or joined by a rolling garage door. There is an attic-mounted gas furnace to keep you warm and 4 exterior doors. Garage estimated to be over 100k value. At $145 a square foot, This gem is priced to sell.",stainless
62,"$650,000","2200 S University Blvd APT 105, Denver, CO 80210",2,https://www.zillow.com/homedetails/2200-S-University-Blvd-APT-105-Denver-CO-80210/82592011_zpid/, Condo,3,"1,880",Judi Sempson,720-331-0605,Equity Colorado Real Estate,"Open and spacious west facing condominium with captivating views of the University of Denver campus and Colorado Rocky Mountains. This home is equipped with a gourmet kitchen including a gas stove and stainless steel appliances. The open floor plan is perfect for entertaining and every day living. Walk-in closets are large and there is a sizable private terrace and gas grill.     There are two heated underground parking spaces.     The home, in addition to its fantastic views has a convenient location.  Cross the street and you are on the University of Denver campus. It only takes minutes to walk to the light-rail and Starbucks. With only a few minutes drive, you are in Cherry Creek or Downtown Denver. The home is also close to Washington Park and Observatory Park. Easy access to I-25. Perfect to lock and leave.",stainless
63,"$1,550,000","20588 Eagle Feather Ln, Elbert, CO 80106",4,https://www.zillow.com/homedetails/20588-Eagle-Feather-Ln-Elbert-CO-80106/227118968_zpid/, House,4,"4,000",Jennifer Johnson,719-276-8834,Engel & Volkers Denver,"A quintessential Colorado Ranch for 2022! Perfectly appointed Custom Built home on 60 acres PLUS a detached guest house amidst beautiful rock outcroppings and pine trees with 360 degree views of the mountains, rolling hills and big blue sky! Offering peace and tranquility and all that you imagine from a western ranch. This unique opportunity is located in the Comanche Creek Ranch Subdivision and provides a multitude of possibilities for farming and/or agriculture. Take advantage of the water rights from 5 different aquifers included with the sale.  A wrap around deck provides the perfect place to unwind at the end of the day, take in the natural beauty and watch the wildlife roam the property.  Inside the home you will find an open concept floor plan with soaring ceilings and gas fireplace accented by built-in custom cabinetry. Enjoy the large dining area and gourmet kitchen complete with new stainless appliances and granite countertops, a perfect layout for entertaining! The oversized 3-car attached garage is conveniently located adjacent to the oversized mudroom/laundry room where you can kick off your boots before entering the stately home. Boasting 4,000 square feet of living space, the home offers 4 bedrooms and 4 bathrooms.  There is a main level master suite with 5-piece bath and access to a private patio. There is an additional master suite on the lower level walkout basement. Looking for the perfect guest space in your home? Be sure to check out the second full kitchen on the lower level along with the hobby room, wood burning stove, large rec room, media room and sliding glass access to the beautiful outdoor views. The detached one bedroom/one bathroom guest house is absolutely darling! And the outbuildings you have been looking for include a  4-stall barn with paddocks, tack room and hay storage. Plenty of additional space to store your toys in the separate detached workshop/hobby room as well. Custom home, Guest House, Barn and Workshop all on 60 acres!",stainless
