,prices,address,beds,links,type,baths,sq_feet,Listing Agent Name,Listing Agent Contact,Listing Agent Company,Description,Key Word
39,"$384,900","1966 Birmingham Loop, Colorado Springs, CO 80910",3,https://www.zillow.com/homedetails/1966-Birmingham-Loop-Colorado-Springs-CO-80910/294979186_zpid/, Townhouse,3,"1,692",Austin Edwards,,"Zillow Homes, LLC","Get ready to fall in love with a spectacular 3 bedroom, 2.5 bathroom townhouse located in the Polaris Peak community. As you enter this two-story home, you will be impressed with an open floorplan that has natural lighting in all the right places. Settle in and relax in the living room as you enjoy your next movie or game night. The kitchen is a chef's dream and features durable countertops, plenty of dark cabinets, a pantry, a gas range, and an island that offers additional seating. The dining area next to the kitchen will allow you to prepare meals and serve guests efficiently. After a long day, retreat to the primary bedroom with a walk-in closet and an en suite bathroom with dual vanity and spa-like shower. Enjoy a cup of coffee on a sunny morning on the front porch. You can quickly get to the local grocery stores, restaurants, and I-25; they are all within a 10-minute drive.",soft%20close
40,"$479,900","618 Wadas Ct, Johnstown, CO 80534",3,https://www.zillow.com/homedetails/618-Wadas-Ct-Johnstown-CO-80534/14082675_zpid/, House,3,"2,656",Austin Edwards,,"Zillow Homes, LLC","Build memories in this stunning 3 bedroom, 3 bathroom home on a charming cul-de-sac street in Johnstown! Upon entering, you will immediately notice the thoughtful floor plan that guides you to the shared spaces. The spacious living room features large windows allowing natural light to cascade in and flows effortlessly into the dining area. Delight your inner chef by preparing a meal in this eat-in kitchen with durable countertops, crisp white cabinetry, and sleek appliances. Venture out to your fenced-in backyard and deck to host a BBQ or just enjoy some fresh Colorado air! After a long day, retreat to your primary bedroom boasting an oversized closet and en suite bathroom. Conveniently located near Sunrise Park, Mad Russian Golf Club, nearby schools, shopping, and dining!",soft%20close
41,"$423,900","4695 Meadowland Blvd, Colorado Springs, CO 80918",4,https://www.zillow.com/homedetails/4695-Meadowland-Blvd-Colorado-Springs-CO-80918/13583603_zpid/, House,2,"1,621",Austin Edwards,,"Zillow Homes, LLC","Photos coming soon. This charming 4 bedroom, 2 bathroom home is located in a beautiful cul-de-sac surrounded by mature trees! As you enter you will notice an open bi-level floorplan with brilliant natural light coming through multiple windows. Entertain guests in the living room which includes tall ceilings and easy access to the dining area. The home cook will love preparing meals in the kitchen featuring modern appliances, stone-look countertops, a luxurious backsplash, and ample cabinet storage. Retreat to the primary bedroom and create your private oasis and enjoy a spacious closet. Add your finishing touches to the backyard and host a barbeque or a summer party amongst the lush lawn and a large deck. Conveniently located near Keller Park, Costco, and I-25.",soft%20close
42,"$500,900","6932 Red Cardinal Loop, Colorado Springs, CO 80908",4,https://www.zillow.com/homedetails/6932-Red-Cardinal-Loop-Colorado-Springs-CO-80908/121870131_zpid/, House,3,"2,965",Austin Edwards,,"Zillow Homes, LLC","Photos coming soon! A charming 4 bedroom, 2.5 bathroom two-story home awaits its new owners. As you enter, you will be impressed by an open concept floorplan that lets natural light settle in all the right places. After a long day, relax in the living room as you settle in to watch a new release movie or start your next streaming binge next to the fireplace. The eat-in kitchen is a dream with tons of durable countertops, sleek appliances, a gas range, spacious cabinets, and an island that offers additional seating. The dining room is next to the kitchen; preparing food and serving guests will be a dream. Retreat to the primary bedroom to enjoy your large walk-in closet, an en suite bathroom with dual vanity, a large soaking bathtub, and a separate spa-like shower. The spacious back patio will be the perfect spot for a weekend barbecue or to enjoy your morning coffee. Grocery stores, restaurants, and I-25 are 15 minutes away.",soft%20close
43,"$491,900","6165 Fiddle Way, Colorado Springs, CO 80925",4,https://www.zillow.com/homedetails/6165-Fiddle-Way-Colorado-Springs-CO-80925/247508713_zpid/, House,3,"2,768",Austin Edwards,,"Zillow Homes, LLC","Make lasting memories in this beautiful 4 bedroom, 2.5 bathroom home in Colorado Springs. As you enter, you will fall in love with the turnkey house with a plethora of natural light settling in all the right places. Get cozy in the living room as you settle in for your next movie or game night. Fulfill a chef's dream with durable countertops, sleek appliances, spacious dark cabinets, tile backsplash, and an island in the kitchen. The adjacent dining area will make food preparation and serving your guests a simple task. Retreat to the primary bedroom with vaulted ceiling, walk-in closet space, and en suite bathroom with dual vanity. The fenced backyard is generously sized and will be perfect for grilling and entertaining! Stingray Park is a couple of minutes away. Restaurants, grocery stores, and I-25 are 15 minutes from this home.",soft%20close
44,"$495,000","636 Torrey Pines Ln, Johnstown, CO 80534",6,https://www.zillow.com/homedetails/636-Torrey-Pines-Ln-Johnstown-CO-80534/14082722_zpid/, House,3,"2,462",Austin Edwards,,"Zillow Homes, LLC","Prepare to fall in love with this gorgeous 6 bedroom, 3 bathroom, single-family ranch home in the prestigious area of Johnstown. Enjoy a few quiet moments in the afternoon with your front-covered porch. Upon entry, you are met with sleek wood-like flooring, large windows, and high vaulted ceilings. The open concept in the kitchen and living room is perfect for comfortable living and entertaining. The chef of the household will enjoy cooking in this kitchen with ample cabinet space, durable countertops, and a large kitchen island that will help make food preparation and serving your guests a simple and easy task. The primary bedroom is on the main floor, has an en suite bathroom, a jetted tub, tiled backsplash, and a sizeable walk-in closet. The finished basement is spacious and has a kitchen to host gatherings or enjoy some movie nights with friends! Located minutes away from local parks, and dining options.",soft%20close
45,"$461,900","4850 Findon Pl, Colorado Springs, CO 80922",4,https://www.zillow.com/homedetails/4850-Findon-Pl-Colorado-Springs-CO-80922/13538485_zpid/, House,3,"1,832",Austin Edwards,,"Zillow Homes, LLC","Be among the first to see this well-maintained 4 bedroom, 3 bathroom single-family home nestled in a cul-de-sac on a large lot. Entering you will be met with vaulted ceilings and a spacious floorplan that lets natural light settle in all the right places. Prepare a delicious meal in this gourmet kitchen with durable countertops, crisp white cabinetry, sleek appliances, and ample cabinet space, perfect for entertaining. Retreat to the relaxing primary bedroom with an en suite bathroom and a spacious closet. The fully fenced-in backyard sports a large wooden deck, and a huge lawn, great for all sorts of recreational activities. Conveniently located nearby Powers Corridor, several parks, and shopping.",soft%20close
46,"$578,300","10186 Ventura St, Commerce City, CO 80022",4,https://www.zillow.com/homedetails/10186-Ventura-St-Commerce-City-CO-80022/72297713_zpid/, House,3,"3,166",Austin Edwards,,"Zillow Homes, LLC","This impressive 4 bedroom, 3 bathroom home can be found in the Reunion community of Commerce City! Upon entering, you will immediately notice gorgeous hardwood floors, brilliant natural light, and an open concept layout with high ceilings. The kitchen is perfect for entertaining, featuring durable countertops, sleek appliances, ample cabinet space, and a breakfast bar with room for seating. The adjoining living room features a warm, inviting fireplace to cozy up to and escape those cold Colorado nights. After a long day, retreat to the relaxing primary bedroom, complete with a walk-in closet, a 5-piece en suite bathroom with dual vanity sinks and a large soaking tub. This home also includes an attached 2-car garage, a fully enclosed backyard oasis, and pergola covered patio, perfect for entertaining. You will love being conveniently located close to Southlawn Park, dining, parks, and major roads for an easy commute.",soft%20close
47,"$495,900","10532 Cherry St, Thornton, CO 80233",3,https://www.zillow.com/homedetails/10532-Cherry-St-Thornton-CO-80233/13004898_zpid/, House,2,"1,244",Austin Edwards,,"Zillow Homes, LLC","Make lasting memories in this charming 3 bedroom, 2 bathroom split-level home in Thornton! As you enter, you are welcomed into a transitional living space with dramatic vaulted ceilings and lots of natural light. Follow the wood flooring into the eat-in kitchen boasting a stylish backsplash, granite countertops, sleek appliances, and a plethora of cabinet space. The lower level invites you in to relax and curl up next to the wood-burning brick surround fireplace with a good book. The sliding glass door leads you out to your private oasis with a patio, great for entertaining! Venture up to the primary suite with a vaulted ceiling, a sizable closet, and an en suite bathroom. There are two additional bedrooms with vaulted ceilings and a shared bathroom on this sprawling second floor. Close to Riverdale Open Space and Prairie dog habitat, trails, Thornton Sports Complex, Carpenter Park, shopping, dining options, and more!",soft%20close
48,"$384,900","1966 Birmingham Loop, Colorado Springs, CO 80910",3,https://www.zillow.com/homedetails/1966-Birmingham-Loop-Colorado-Springs-CO-80910/294979186_zpid/, Townhouse,3,"1,692",Austin Edwards,,"Zillow Homes, LLC","Get ready to fall in love with a spectacular 3 bedroom, 2.5 bathroom townhouse located in the Polaris Peak community. As you enter this two-story home, you will be impressed with an open floorplan that has natural lighting in all the right places. Settle in and relax in the living room as you enjoy your next movie or game night. The kitchen is a chef's dream and features durable countertops, plenty of dark cabinets, a pantry, a gas range, and an island that offers additional seating. The dining area next to the kitchen will allow you to prepare meals and serve guests efficiently. After a long day, retreat to the primary bedroom with a walk-in closet and an en suite bathroom with dual vanity and spa-like shower. Enjoy a cup of coffee on a sunny morning on the front porch. You can quickly get to the local grocery stores, restaurants, and I-25; they are all within a 10-minute drive.",soft%20close
49,"$479,900","618 Wadas Ct, Johnstown, CO 80534",3,https://www.zillow.com/homedetails/618-Wadas-Ct-Johnstown-CO-80534/14082675_zpid/, House,3,"2,656",Austin Edwards,,"Zillow Homes, LLC","Build memories in this stunning 3 bedroom, 3 bathroom home on a charming cul-de-sac street in Johnstown! Upon entering, you will immediately notice the thoughtful floor plan that guides you to the shared spaces. The spacious living room features large windows allowing natural light to cascade in and flows effortlessly into the dining area. Delight your inner chef by preparing a meal in this eat-in kitchen with durable countertops, crisp white cabinetry, and sleek appliances. Venture out to your fenced-in backyard and deck to host a BBQ or just enjoy some fresh Colorado air! After a long day, retreat to your primary bedroom boasting an oversized closet and en suite bathroom. Conveniently located near Sunrise Park, Mad Russian Golf Club, nearby schools, shopping, and dining!",soft%20close
50,"$423,900","4695 Meadowland Blvd, Colorado Springs, CO 80918",4,https://www.zillow.com/homedetails/4695-Meadowland-Blvd-Colorado-Springs-CO-80918/13583603_zpid/, House,2,"1,621",Austin Edwards,,"Zillow Homes, LLC","Photos coming soon. This charming 4 bedroom, 2 bathroom home is located in a beautiful cul-de-sac surrounded by mature trees! As you enter you will notice an open bi-level floorplan with brilliant natural light coming through multiple windows. Entertain guests in the living room which includes tall ceilings and easy access to the dining area. The home cook will love preparing meals in the kitchen featuring modern appliances, stone-look countertops, a luxurious backsplash, and ample cabinet storage. Retreat to the primary bedroom and create your private oasis and enjoy a spacious closet. Add your finishing touches to the backyard and host a barbeque or a summer party amongst the lush lawn and a large deck. Conveniently located near Keller Park, Costco, and I-25.",soft%20close
51,"$500,900","6932 Red Cardinal Loop, Colorado Springs, CO 80908",4,https://www.zillow.com/homedetails/6932-Red-Cardinal-Loop-Colorado-Springs-CO-80908/121870131_zpid/, House,3,"2,965",Austin Edwards,,"Zillow Homes, LLC","Photos coming soon! A charming 4 bedroom, 2.5 bathroom two-story home awaits its new owners. As you enter, you will be impressed by an open concept floorplan that lets natural light settle in all the right places. After a long day, relax in the living room as you settle in to watch a new release movie or start your next streaming binge next to the fireplace. The eat-in kitchen is a dream with tons of durable countertops, sleek appliances, a gas range, spacious cabinets, and an island that offers additional seating. The dining room is next to the kitchen; preparing food and serving guests will be a dream. Retreat to the primary bedroom to enjoy your large walk-in closet, an en suite bathroom with dual vanity, a large soaking bathtub, and a separate spa-like shower. The spacious back patio will be the perfect spot for a weekend barbecue or to enjoy your morning coffee. Grocery stores, restaurants, and I-25 are 15 minutes away.",soft%20close
52,"$491,900","6165 Fiddle Way, Colorado Springs, CO 80925",4,https://www.zillow.com/homedetails/6165-Fiddle-Way-Colorado-Springs-CO-80925/247508713_zpid/, House,3,"2,768",Austin Edwards,,"Zillow Homes, LLC","Make lasting memories in this beautiful 4 bedroom, 2.5 bathroom home in Colorado Springs. As you enter, you will fall in love with the turnkey house with a plethora of natural light settling in all the right places. Get cozy in the living room as you settle in for your next movie or game night. Fulfill a chef's dream with durable countertops, sleek appliances, spacious dark cabinets, tile backsplash, and an island in the kitchen. The adjacent dining area will make food preparation and serving your guests a simple task. Retreat to the primary bedroom with vaulted ceiling, walk-in closet space, and en suite bathroom with dual vanity. The fenced backyard is generously sized and will be perfect for grilling and entertaining! Stingray Park is a couple of minutes away. Restaurants, grocery stores, and I-25 are 15 minutes from this home.",soft%20close
53,"$495,000","636 Torrey Pines Ln, Johnstown, CO 80534",6,https://www.zillow.com/homedetails/636-Torrey-Pines-Ln-Johnstown-CO-80534/14082722_zpid/, House,3,"2,462",Austin Edwards,,"Zillow Homes, LLC","Prepare to fall in love with this gorgeous 6 bedroom, 3 bathroom, single-family ranch home in the prestigious area of Johnstown. Enjoy a few quiet moments in the afternoon with your front-covered porch. Upon entry, you are met with sleek wood-like flooring, large windows, and high vaulted ceilings. The open concept in the kitchen and living room is perfect for comfortable living and entertaining. The chef of the household will enjoy cooking in this kitchen with ample cabinet space, durable countertops, and a large kitchen island that will help make food preparation and serving your guests a simple and easy task. The primary bedroom is on the main floor, has an en suite bathroom, a jetted tub, tiled backsplash, and a sizeable walk-in closet. The finished basement is spacious and has a kitchen to host gatherings or enjoy some movie nights with friends! Located minutes away from local parks, and dining options.",soft%20close
54,"$461,900","4850 Findon Pl, Colorado Springs, CO 80922",4,https://www.zillow.com/homedetails/4850-Findon-Pl-Colorado-Springs-CO-80922/13538485_zpid/, House,3,"1,832",Austin Edwards,,"Zillow Homes, LLC","Be among the first to see this well-maintained 4 bedroom, 3 bathroom single-family home nestled in a cul-de-sac on a large lot. Entering you will be met with vaulted ceilings and a spacious floorplan that lets natural light settle in all the right places. Prepare a delicious meal in this gourmet kitchen with durable countertops, crisp white cabinetry, sleek appliances, and ample cabinet space, perfect for entertaining. Retreat to the relaxing primary bedroom with an en suite bathroom and a spacious closet. The fully fenced-in backyard sports a large wooden deck, and a huge lawn, great for all sorts of recreational activities. Conveniently located nearby Powers Corridor, several parks, and shopping.",soft%20close
55,"$578,300","10186 Ventura St, Commerce City, CO 80022",4,https://www.zillow.com/homedetails/10186-Ventura-St-Commerce-City-CO-80022/72297713_zpid/, House,3,"3,166",Austin Edwards,,"Zillow Homes, LLC","This impressive 4 bedroom, 3 bathroom home can be found in the Reunion community of Commerce City! Upon entering, you will immediately notice gorgeous hardwood floors, brilliant natural light, and an open concept layout with high ceilings. The kitchen is perfect for entertaining, featuring durable countertops, sleek appliances, ample cabinet space, and a breakfast bar with room for seating. The adjoining living room features a warm, inviting fireplace to cozy up to and escape those cold Colorado nights. After a long day, retreat to the relaxing primary bedroom, complete with a walk-in closet, a 5-piece en suite bathroom with dual vanity sinks and a large soaking tub. This home also includes an attached 2-car garage, a fully enclosed backyard oasis, and pergola covered patio, perfect for entertaining. You will love being conveniently located close to Southlawn Park, dining, parks, and major roads for an easy commute.",soft%20close
56,"$495,900","10532 Cherry St, Thornton, CO 80233",3,https://www.zillow.com/homedetails/10532-Cherry-St-Thornton-CO-80233/13004898_zpid/, House,2,"1,244",Austin Edwards,,"Zillow Homes, LLC","Make lasting memories in this charming 3 bedroom, 2 bathroom split-level home in Thornton! As you enter, you are welcomed into a transitional living space with dramatic vaulted ceilings and lots of natural light. Follow the wood flooring into the eat-in kitchen boasting a stylish backsplash, granite countertops, sleek appliances, and a plethora of cabinet space. The lower level invites you in to relax and curl up next to the wood-burning brick surround fireplace with a good book. The sliding glass door leads you out to your private oasis with a patio, great for entertaining! Venture up to the primary suite with a vaulted ceiling, a sizable closet, and an en suite bathroom. There are two additional bedrooms with vaulted ceilings and a shared bathroom on this sprawling second floor. Close to Riverdale Open Space and Prairie dog habitat, trails, Thornton Sports Complex, Carpenter Park, shopping, dining options, and more!",soft%20close
57,"$384,900","1966 Birmingham Loop, Colorado Springs, CO 80910",3,https://www.zillow.com/homedetails/1966-Birmingham-Loop-Colorado-Springs-CO-80910/294979186_zpid/, Townhouse,3,"1,692",Austin Edwards,,"Zillow Homes, LLC","Get ready to fall in love with a spectacular 3 bedroom, 2.5 bathroom townhouse located in the Polaris Peak community. As you enter this two-story home, you will be impressed with an open floorplan that has natural lighting in all the right places. Settle in and relax in the living room as you enjoy your next movie or game night. The kitchen is a chef's dream and features durable countertops, plenty of dark cabinets, a pantry, a gas range, and an island that offers additional seating. The dining area next to the kitchen will allow you to prepare meals and serve guests efficiently. After a long day, retreat to the primary bedroom with a walk-in closet and an en suite bathroom with dual vanity and spa-like shower. Enjoy a cup of coffee on a sunny morning on the front porch. You can quickly get to the local grocery stores, restaurants, and I-25; they are all within a 10-minute drive.",soft%20close
58,"$479,900","618 Wadas Ct, Johnstown, CO 80534",3,https://www.zillow.com/homedetails/618-Wadas-Ct-Johnstown-CO-80534/14082675_zpid/, House,3,"2,656",Austin Edwards,,"Zillow Homes, LLC","Build memories in this stunning 3 bedroom, 3 bathroom home on a charming cul-de-sac street in Johnstown! Upon entering, you will immediately notice the thoughtful floor plan that guides you to the shared spaces. The spacious living room features large windows allowing natural light to cascade in and flows effortlessly into the dining area. Delight your inner chef by preparing a meal in this eat-in kitchen with durable countertops, crisp white cabinetry, and sleek appliances. Venture out to your fenced-in backyard and deck to host a BBQ or just enjoy some fresh Colorado air! After a long day, retreat to your primary bedroom boasting an oversized closet and en suite bathroom. Conveniently located near Sunrise Park, Mad Russian Golf Club, nearby schools, shopping, and dining!",soft%20close
59,"$423,900","4695 Meadowland Blvd, Colorado Springs, CO 80918",4,https://www.zillow.com/homedetails/4695-Meadowland-Blvd-Colorado-Springs-CO-80918/13583603_zpid/, House,2,"1,621",Austin Edwards,,"Zillow Homes, LLC","Photos coming soon. This charming 4 bedroom, 2 bathroom home is located in a beautiful cul-de-sac surrounded by mature trees! As you enter you will notice an open bi-level floorplan with brilliant natural light coming through multiple windows. Entertain guests in the living room which includes tall ceilings and easy access to the dining area. The home cook will love preparing meals in the kitchen featuring modern appliances, stone-look countertops, a luxurious backsplash, and ample cabinet storage. Retreat to the primary bedroom and create your private oasis and enjoy a spacious closet. Add your finishing touches to the backyard and host a barbeque or a summer party amongst the lush lawn and a large deck. Conveniently located near Keller Park, Costco, and I-25.",soft%20close
60,"$500,900","6932 Red Cardinal Loop, Colorado Springs, CO 80908",4,https://www.zillow.com/homedetails/6932-Red-Cardinal-Loop-Colorado-Springs-CO-80908/121870131_zpid/, House,3,"2,965",Austin Edwards,,"Zillow Homes, LLC","Photos coming soon! A charming 4 bedroom, 2.5 bathroom two-story home awaits its new owners. As you enter, you will be impressed by an open concept floorplan that lets natural light settle in all the right places. After a long day, relax in the living room as you settle in to watch a new release movie or start your next streaming binge next to the fireplace. The eat-in kitchen is a dream with tons of durable countertops, sleek appliances, a gas range, spacious cabinets, and an island that offers additional seating. The dining room is next to the kitchen; preparing food and serving guests will be a dream. Retreat to the primary bedroom to enjoy your large walk-in closet, an en suite bathroom with dual vanity, a large soaking bathtub, and a separate spa-like shower. The spacious back patio will be the perfect spot for a weekend barbecue or to enjoy your morning coffee. Grocery stores, restaurants, and I-25 are 15 minutes away.",soft%20close
61,"$491,900","6165 Fiddle Way, Colorado Springs, CO 80925",4,https://www.zillow.com/homedetails/6165-Fiddle-Way-Colorado-Springs-CO-80925/247508713_zpid/, House,3,"2,768",Austin Edwards,,"Zillow Homes, LLC","Make lasting memories in this beautiful 4 bedroom, 2.5 bathroom home in Colorado Springs. As you enter, you will fall in love with the turnkey house with a plethora of natural light settling in all the right places. Get cozy in the living room as you settle in for your next movie or game night. Fulfill a chef's dream with durable countertops, sleek appliances, spacious dark cabinets, tile backsplash, and an island in the kitchen. The adjacent dining area will make food preparation and serving your guests a simple task. Retreat to the primary bedroom with vaulted ceiling, walk-in closet space, and en suite bathroom with dual vanity. The fenced backyard is generously sized and will be perfect for grilling and entertaining! Stingray Park is a couple of minutes away. Restaurants, grocery stores, and I-25 are 15 minutes from this home.",soft%20close
62,"$495,000","636 Torrey Pines Ln, Johnstown, CO 80534",6,https://www.zillow.com/homedetails/636-Torrey-Pines-Ln-Johnstown-CO-80534/14082722_zpid/, House,3,"2,462",Austin Edwards,,"Zillow Homes, LLC","Prepare to fall in love with this gorgeous 6 bedroom, 3 bathroom, single-family ranch home in the prestigious area of Johnstown. Enjoy a few quiet moments in the afternoon with your front-covered porch. Upon entry, you are met with sleek wood-like flooring, large windows, and high vaulted ceilings. The open concept in the kitchen and living room is perfect for comfortable living and entertaining. The chef of the household will enjoy cooking in this kitchen with ample cabinet space, durable countertops, and a large kitchen island that will help make food preparation and serving your guests a simple and easy task. The primary bedroom is on the main floor, has an en suite bathroom, a jetted tub, tiled backsplash, and a sizeable walk-in closet. The finished basement is spacious and has a kitchen to host gatherings or enjoy some movie nights with friends! Located minutes away from local parks, and dining options.",soft%20close
63,"$461,900","4850 Findon Pl, Colorado Springs, CO 80922",4,https://www.zillow.com/homedetails/4850-Findon-Pl-Colorado-Springs-CO-80922/13538485_zpid/, House,3,"1,832",Austin Edwards,,"Zillow Homes, LLC","Be among the first to see this well-maintained 4 bedroom, 3 bathroom single-family home nestled in a cul-de-sac on a large lot. Entering you will be met with vaulted ceilings and a spacious floorplan that lets natural light settle in all the right places. Prepare a delicious meal in this gourmet kitchen with durable countertops, crisp white cabinetry, sleek appliances, and ample cabinet space, perfect for entertaining. Retreat to the relaxing primary bedroom with an en suite bathroom and a spacious closet. The fully fenced-in backyard sports a large wooden deck, and a huge lawn, great for all sorts of recreational activities. Conveniently located nearby Powers Corridor, several parks, and shopping.",soft%20close
64,"$578,300","10186 Ventura St, Commerce City, CO 80022",4,https://www.zillow.com/homedetails/10186-Ventura-St-Commerce-City-CO-80022/72297713_zpid/, House,3,"3,166",Austin Edwards,,"Zillow Homes, LLC","This impressive 4 bedroom, 3 bathroom home can be found in the Reunion community of Commerce City! Upon entering, you will immediately notice gorgeous hardwood floors, brilliant natural light, and an open concept layout with high ceilings. The kitchen is perfect for entertaining, featuring durable countertops, sleek appliances, ample cabinet space, and a breakfast bar with room for seating. The adjoining living room features a warm, inviting fireplace to cozy up to and escape those cold Colorado nights. After a long day, retreat to the relaxing primary bedroom, complete with a walk-in closet, a 5-piece en suite bathroom with dual vanity sinks and a large soaking tub. This home also includes an attached 2-car garage, a fully enclosed backyard oasis, and pergola covered patio, perfect for entertaining. You will love being conveniently located close to Southlawn Park, dining, parks, and major roads for an easy commute.",soft%20close
65,"$495,900","10532 Cherry St, Thornton, CO 80233",3,https://www.zillow.com/homedetails/10532-Cherry-St-Thornton-CO-80233/13004898_zpid/, House,2,"1,244",Austin Edwards,,"Zillow Homes, LLC","Make lasting memories in this charming 3 bedroom, 2 bathroom split-level home in Thornton! As you enter, you are welcomed into a transitional living space with dramatic vaulted ceilings and lots of natural light. Follow the wood flooring into the eat-in kitchen boasting a stylish backsplash, granite countertops, sleek appliances, and a plethora of cabinet space. The lower level invites you in to relax and curl up next to the wood-burning brick surround fireplace with a good book. The sliding glass door leads you out to your private oasis with a patio, great for entertaining! Venture up to the primary suite with a vaulted ceiling, a sizable closet, and an en suite bathroom. There are two additional bedrooms with vaulted ceilings and a shared bathroom on this sprawling second floor. Close to Riverdale Open Space and Prairie dog habitat, trails, Thornton Sports Complex, Carpenter Park, shopping, dining options, and more!",soft%20close
66,"$384,900","1966 Birmingham Loop, Colorado Springs, CO 80910",3,https://www.zillow.com/homedetails/1966-Birmingham-Loop-Colorado-Springs-CO-80910/294979186_zpid/, Townhouse,3,"1,692",Austin Edwards,,"Zillow Homes, LLC","Get ready to fall in love with a spectacular 3 bedroom, 2.5 bathroom townhouse located in the Polaris Peak community. As you enter this two-story home, you will be impressed with an open floorplan that has natural lighting in all the right places. Settle in and relax in the living room as you enjoy your next movie or game night. The kitchen is a chef's dream and features durable countertops, plenty of dark cabinets, a pantry, a gas range, and an island that offers additional seating. The dining area next to the kitchen will allow you to prepare meals and serve guests efficiently. After a long day, retreat to the primary bedroom with a walk-in closet and an en suite bathroom with dual vanity and spa-like shower. Enjoy a cup of coffee on a sunny morning on the front porch. You can quickly get to the local grocery stores, restaurants, and I-25; they are all within a 10-minute drive.",soft%20close
67,"$479,900","618 Wadas Ct, Johnstown, CO 80534",3,https://www.zillow.com/homedetails/618-Wadas-Ct-Johnstown-CO-80534/14082675_zpid/, House,3,"2,656",Austin Edwards,,"Zillow Homes, LLC","Build memories in this stunning 3 bedroom, 3 bathroom home on a charming cul-de-sac street in Johnstown! Upon entering, you will immediately notice the thoughtful floor plan that guides you to the shared spaces. The spacious living room features large windows allowing natural light to cascade in and flows effortlessly into the dining area. Delight your inner chef by preparing a meal in this eat-in kitchen with durable countertops, crisp white cabinetry, and sleek appliances. Venture out to your fenced-in backyard and deck to host a BBQ or just enjoy some fresh Colorado air! After a long day, retreat to your primary bedroom boasting an oversized closet and en suite bathroom. Conveniently located near Sunrise Park, Mad Russian Golf Club, nearby schools, shopping, and dining!",soft%20close
68,"$423,900","4695 Meadowland Blvd, Colorado Springs, CO 80918",4,https://www.zillow.com/homedetails/4695-Meadowland-Blvd-Colorado-Springs-CO-80918/13583603_zpid/, House,2,"1,621",Austin Edwards,,"Zillow Homes, LLC","Photos coming soon. This charming 4 bedroom, 2 bathroom home is located in a beautiful cul-de-sac surrounded by mature trees! As you enter you will notice an open bi-level floorplan with brilliant natural light coming through multiple windows. Entertain guests in the living room which includes tall ceilings and easy access to the dining area. The home cook will love preparing meals in the kitchen featuring modern appliances, stone-look countertops, a luxurious backsplash, and ample cabinet storage. Retreat to the primary bedroom and create your private oasis and enjoy a spacious closet. Add your finishing touches to the backyard and host a barbeque or a summer party amongst the lush lawn and a large deck. Conveniently located near Keller Park, Costco, and I-25.",soft%20close
69,"$500,900","6932 Red Cardinal Loop, Colorado Springs, CO 80908",4,https://www.zillow.com/homedetails/6932-Red-Cardinal-Loop-Colorado-Springs-CO-80908/121870131_zpid/, House,3,"2,965",Austin Edwards,,"Zillow Homes, LLC","Photos coming soon! A charming 4 bedroom, 2.5 bathroom two-story home awaits its new owners. As you enter, you will be impressed by an open concept floorplan that lets natural light settle in all the right places. After a long day, relax in the living room as you settle in to watch a new release movie or start your next streaming binge next to the fireplace. The eat-in kitchen is a dream with tons of durable countertops, sleek appliances, a gas range, spacious cabinets, and an island that offers additional seating. The dining room is next to the kitchen; preparing food and serving guests will be a dream. Retreat to the primary bedroom to enjoy your large walk-in closet, an en suite bathroom with dual vanity, a large soaking bathtub, and a separate spa-like shower. The spacious back patio will be the perfect spot for a weekend barbecue or to enjoy your morning coffee. Grocery stores, restaurants, and I-25 are 15 minutes away.",soft%20close
70,"$491,900","6165 Fiddle Way, Colorado Springs, CO 80925",4,https://www.zillow.com/homedetails/6165-Fiddle-Way-Colorado-Springs-CO-80925/247508713_zpid/, House,3,"2,768",Austin Edwards,,"Zillow Homes, LLC","Make lasting memories in this beautiful 4 bedroom, 2.5 bathroom home in Colorado Springs. As you enter, you will fall in love with the turnkey house with a plethora of natural light settling in all the right places. Get cozy in the living room as you settle in for your next movie or game night. Fulfill a chef's dream with durable countertops, sleek appliances, spacious dark cabinets, tile backsplash, and an island in the kitchen. The adjacent dining area will make food preparation and serving your guests a simple task. Retreat to the primary bedroom with vaulted ceiling, walk-in closet space, and en suite bathroom with dual vanity. The fenced backyard is generously sized and will be perfect for grilling and entertaining! Stingray Park is a couple of minutes away. Restaurants, grocery stores, and I-25 are 15 minutes from this home.",soft%20close
71,"$495,000","636 Torrey Pines Ln, Johnstown, CO 80534",6,https://www.zillow.com/homedetails/636-Torrey-Pines-Ln-Johnstown-CO-80534/14082722_zpid/, House,3,"2,462",Austin Edwards,,"Zillow Homes, LLC","Prepare to fall in love with this gorgeous 6 bedroom, 3 bathroom, single-family ranch home in the prestigious area of Johnstown. Enjoy a few quiet moments in the afternoon with your front-covered porch. Upon entry, you are met with sleek wood-like flooring, large windows, and high vaulted ceilings. The open concept in the kitchen and living room is perfect for comfortable living and entertaining. The chef of the household will enjoy cooking in this kitchen with ample cabinet space, durable countertops, and a large kitchen island that will help make food preparation and serving your guests a simple and easy task. The primary bedroom is on the main floor, has an en suite bathroom, a jetted tub, tiled backsplash, and a sizeable walk-in closet. The finished basement is spacious and has a kitchen to host gatherings or enjoy some movie nights with friends! Located minutes away from local parks, and dining options.",soft%20close
